id,userid,uploaded_time,QR Scanner,Machine ID,Original Factory,Original Sub Factory,Original Line,Original Section,Operation,New Section,New Line,New Sub Factory,New Factory,Approval,Final Factory,Final Sub Factory,Final New Line,Final Section,Cost,Budget For Maintainance ,SourceSheet
2511,Kalandhar,2025-03-21 11:01:37,"{""machine_id"":""NF 169_2D3GH00184""}",NF 169_2D3GH00184,Laguna Clothing A,Factory-3,LINE-7,Cuff,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,2000,100,Line 5
2510,Yogesh,2025-03-21 11:01:25,"{""machine_id"":""BH 044_PL0RG00221""}",BH 044_PL0RG00221,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,4000,200,Line 5
2509,Kalandhar,2025-03-21 11:01:15,"{""machine_id"":""NF 168_2D3GH00137""}",NF 168_2D3GH00137,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,2000,100,Line 5
2508,Yogesh,2025-03-21 11:01:03,"{""machine_id"":""NF 171_2D3GC00389""}",NF 171_2D3GC00389,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,2000,100,Line 5
2507,Kalandhar,2025-03-21 11:00:49,"{""machine_id"":""EC 029_PD2RG00062""}",EC 029_PD2RG00062,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,,0,Line 5
2506,Yogesh,2025-03-21 11:00:42,"{""machine_id"":""NF 237_2D3RD00726""}",NF 237_2D3RD00726,Laguna Clothing A,Factory-2,Line-4,Front,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,2000,100,Line 5
2505,Yogesh,2025-03-21 11:00:09,"{""machine_id"":""DF 018_PDAQE02982""}",DF 018_PDAQE02982,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,1000,50,Line 5
2504,Kalandhar,2025-03-21 10:59:59,"{""machine_id"":""DF 241_8D0RB02866""}",DF 241_8D0RB02866,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,1000,50,Line 5
2503,Yogesh,2025-03-21 10:59:43,"{""machine_id"":""DF 259_8D0QL03447""}",DF 259_8D0QL03447,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,1000,50,Line 5
2502,Kalandhar,2025-03-21 10:59:38,"{""machine_id"":""DF 240_8D0RB02828""}",DF 240_8D0RB02828,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,1000,50,Line 5
2501,Yogesh,2025-03-21 10:59:26,"{""machine_id"":""DF 276_8D0RB02891""}",DF 276_8D0RB02891,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,1000,50,Line 5
2500,Yogesh,2025-03-21 10:59:05,"{""machine_id"":""NF 221_2D3RD00696""}",NF 221_2D3RD00696,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,2000,100,Line 5
2499,Kalandhar,2025-03-21 10:59:01,"{""machine_id"":""NF 246_2D3RD00723""}",NF 246_2D3RD00723,Laguna Clothing A,Factory-3,Line-7,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,2000,100,Line 5
2498,Yogesh,2025-03-21 10:58:44,"{""machine_id"":""DF 252_8D0QJ06196""}",DF 252_8D0QJ06196,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,1000,50,Line 5
2497,Kalandhar,2025-03-21 10:58:39,"{""machine_id"":""DF 258_8D0QJ06130""}",DF 258_8D0QJ06130,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,1000,50,Line 5
2496,Kalandhar,2025-03-21 10:58:17,"{""machine_id"":""DF 256_8D0RB02827""}",DF 256_8D0RB02827,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,1000,50,Line 5
2495,Yogesh,2025-03-21 10:58:14,"{""machine_id"":""DF 257_8D0RB02822""}",DF 257_8D0RB02822,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,1000,50,Line 5
2494,Kalandhar,2025-03-21 10:57:57,"{""machine_id"":""DF 255_8D0RB03268""}",DF 255_8D0RB03268,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,1000,50,Line 5
2493,Yogesh,2025-03-21 10:57:55,"{""machine_id"":""DF 251_8D0QJ06181""}",DF 251_8D0QJ06181,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,1000,50,Line 5
2492,Yogesh,2025-03-21 10:57:34,"{""machine_id"":""DF 254_8D0QL03427""}",DF 254_8D0QL03427,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,1000,50,Line 5
2491,Kalandhar,2025-03-21 10:57:25,"{""machine_id"":""DF 300_8D0RB02909""}",DF 300_8D0RB02909,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,1000,50,Line 5
2490,Yogesh,2025-03-21 10:57:15,"{""machine_id"":""NF 173_2D3BE00244""}",NF 173_2D3BE00244,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,2000,100,Line 5
2489,Kalandhar,2025-03-21 10:57:00,"{""machine_id"":""NF 172_2D3BK00190""}",NF 172_2D3BK00190,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,2000,100,Line 5
2488,Yogesh,2025-03-21 10:56:54,"{""machine_id"":""NF 177_2D3BF00258""}",NF 177_2D3BF00258,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,2000,100,Line 5
2487,Kalandhar,2025-03-21 10:56:42,"{""machine_id"":""NF 174_2D3BE00243""}",NF 174_2D3BE00243,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,2000,100,Line 5
2486,Yogesh,2025-03-21 10:56:30,"{""machine_id"":""NF 175_2D3BF00259""}",NF 175_2D3BF00259,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,2000,100,Line 5
2485,Kalandhar,2025-03-21 10:56:21,"{""machine_id"":""NF 178_2D3GH00150""}",NF 178_2D3GH00150,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,2000,100,Line 5
2484,Yogesh,2025-03-21 10:56:04,"{""machine_id"":""BH 042_PL0QM00487""}",BH 042_PL0QM00487,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,4000,200,Line 5
2483,Kalandhar,2025-03-21 10:55:58,"{""machine_id"":""EC 030_PD2RG00064""}",EC 030_PD2RG00064,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,,0,Line 5
2482,Kalandhar,2025-03-21 10:55:39,"{""machine_id"":""NF 170_2D3GH00225""}",NF 170_2D3GH00225,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,2000,100,Line 5
2481,Yogesh,2025-03-21 10:55:37,"{""machine_id"":""BS 039_2L1QJ01800""}",BS 039_2L1QJ01800,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,3900,195,Line 5
2480,Yogesh,2025-03-21 10:55:13,"{""machine_id"":""BH 050_PL0QL00759""}",BH 050_PL0QL00759,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,4000,200,Line 5
2479,Kalandhar,2025-03-21 10:54:59,"{""machine_id"":""BH 043_PL0RQ00184""}",BH 043_PL0RQ00184,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,4000,200,Line 5
2478,Yogesh,2025-03-21 10:54:46,"{""machine_id"":""BS 040_2L1QJ01719""}",BS 040_2L1QJ01719,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,3900,195,Line 5
2477,Yogesh,2025-03-21 10:54:14,"{""machine_id"":""EC 031_PD2RG00050""}",EC 031_PD2RG00050,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,,0,Line 5
2476,Kalandhar,2025-03-21 10:53:13,"{""machine_id"":""DF 269_8D0RB02877""}",DF 269_8D0RB02877,Laguna Clothing A,Factory-2,Line-5,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,1000,50,Line 5
2475,Yogesh,2025-03-21 10:53:04,"{""machine_id"":""DF 248_8D0QJ06102""}",DF 248_8D0QJ06102,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,1000,50,Line 5
2474,Yogesh,2025-03-21 10:52:46,"{""machine_id"":""DF 244_8D0RB02823""}",DF 244_8D0RB02823,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,1000,50,Line 5
2473,Yogesh,2025-03-21 10:52:23,"{""machine_id"":""DF 267_8D0RB02857""}",DF 267_8D0RB02857,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,1000,50,Line 5
2472,Kalandhar,2025-03-21 10:52:19,"{""machine_id"":""DF 274_8D0RB02862""}",DF 274_8D0RB02862,Laguna Clothing A,Factory-2,Line-5,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,1000,50,Line 5
2471,Yogesh,2025-03-21 10:52:02,"{""machine_id"":""DF 242_8D0RB02904""}",DF 242_8D0RB02904,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,1000,50,Line 5
2470,Kalandhar,2025-03-21 10:51:55,"{""machine_id"":""FRONT PLACKET 008_1109336""}",FRONT PLACKET 008_1109336,Laguna Clothing A,Factory-2,Line-5,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,14000,700,Line 5
2469,Yogesh,2025-03-21 10:51:40,"{""machine_id"":""DF 246_8D0RA03593""}",DF 246_8D0RA03593,Laguna Clothing A,Factory-2,Line-4,Collar,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,1000,50,Line 5
2468,Kalandhar,2025-03-21 10:51:30,"{""machine_id"":""BH 048_PL0DF00006""}",BH 048_PL0DF00006,Laguna Clothing A,Factory-2,Line-5,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,4000,200,Line 5
2467,Yogesh,2025-03-21 10:51:15,"{""machine_id"":""DF 247_8D0QM03909""}",DF 247_8D0QM03909,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,1000,50,Line 5
2466,Kalandhar,2025-03-21 10:51:05,"{""machine_id"":""DF 272_8D0RB02878""}",DF 272_8D0RB02878,Laguna Clothing A,Factory-2,Line-5,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,1000,50,Line 5
2465,Yogesh,2025-03-21 10:50:55,"{""machine_id"":""DF 245_8D0RB02833""}",DF 245_8D0RB02833,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,1000,50,Line 5
2464,Kalandhar,2025-03-21 10:50:37,"{""machine_id"":""BS 043_2L1RE00239""}",BS 043_2L1RE00239,Laguna Clothing A,Factory-2,Line-5,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,3900,195,Line 5
2463,Yogesh,2025-03-21 10:50:36,"{""machine_id"":""DF 249_8D0RA03663""}",DF 249_8D0RA03663,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,1000,50,Line 5
2462,Yogesh,2025-03-21 10:50:14,"{""machine_id"":""DF 250_8D0RA02841""}",DF 250_8D0RA02841,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,1000,50,Line 5
2461,Kalandhar,2025-03-21 10:50:13,"{""machine_id"":""BS 026_2L1ME02868""}",BS 026_2L1ME02868,Laguna Clothing A,Factory-2,Line-5,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,3900,195,Line 5
2460,Yogesh,2025-03-21 10:49:54,"{""machine_id"":""EC 028_PD2RG00053""}",EC 028_PD2RG00053,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,,0,Line 5
2459,Yogesh,2025-03-21 10:49:32,"{""machine_id"":""DF 282_8D0RB03294""}",DF 282_8D0RB03294,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,1000,50,Line 5
2458,Kalandhar,2025-03-21 10:49:23,"{""machine_id"":""DF 273_8D0RB02863""}",DF 273_8D0RB02863,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Back,1000,50,Line 5
2457,Yogesh,2025-03-21 10:49:06,"{""machine_id"":""BH 045_PL0QL00754""}",BH 045_PL0QL00754,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,4000,200,Line 5
2456,Yogesh,2025-03-21 10:48:45,"{""machine_id"":""BH 035_PL0QG00096""}",BH 035_PL0QG00096,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,4000,200,Line 5
2455,Kalandhar,2025-03-21 10:48:29,"{""machine_id"":""DF 280_8D0QL03438""}",DF 280_8D0QL03438,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Back,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Back,1000,50,Line 5
2454,Yogesh,2025-03-21 10:48:00,"{""machine_id"":""DF 253_8D0RA03653""}",DF 253_8D0RA03653,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,1000,50,Line 5
2453,Kalandhar,2025-03-21 10:47:43,"{""machine_id"":""DF 271_8D0QL03418""}",DF 271_8D0QL03418,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Back,1000,50,Line 5
2452,Yogesh,2025-03-21 10:47:38,"{""machine_id"":""DF 269_8D0RB02877""}",DF 269_8D0RB02877,Laguna Clothing A,Factory-2,Line-4,Back,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,1000,50,Line 5
2451,Yogesh,2025-03-21 10:47:14,"{""machine_id"":""DF 274_8D0RB02862""}",DF 274_8D0RB02862,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,1000,50,Line 5
2450,Kalandhar,2025-03-21 10:46:57,"{""machine_id"":""DF 260_8D0QL03411""}",DF 260_8D0QL03411,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Back,1000,50,Line 5
2449,Yogesh,2025-03-21 10:46:51,"{""machine_id"":""FRONT PLACKET 008_1109336""}",FRONT PLACKET 008_1109336,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,14000,700,Line 5
2448,Yogesh,2025-03-21 10:46:24,"{""machine_id"":""BH 048_PL0DF00006""}",BH 048_PL0DF00006,Laguna Clothing A,Factory-2,Line-6,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,4000,200,Line 5
2447,Yogesh,2025-03-21 10:46:03,"{""machine_id"":""DF 272_8D0RB02878""}",DF 272_8D0RB02878,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,1000,50,Line 5
2446,Yogesh,2025-03-21 10:45:39,"{""machine_id"":""BS 043_2L1RE00239""}",BS 043_2L1RE00239,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,3900,195,Line 5
2445,Kalandhar,2025-03-21 10:45:13,"{""machine_id"":""DF 262_8D0QJ06758""}",DF 262_8D0QJ06758,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Back,1000,50,Line 5
2444,Yogesh,2025-03-21 10:45:13,"{""machine_id"":""BS 026_2L1ME02868""}",BS 026_2L1ME02868,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,3900,195,Line 5
2443,Kalandhar,2025-03-21 10:44:49,"{""machine_id"":""DF 263_8D0QH04030""}",DF 263_8D0QH04030,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Back,1000,50,Line 5
2442,Kalandhar,2025-03-21 10:44:26,"{""machine_id"":""DF 268_8D0RB03282""}",DF 268_8D0RB03282,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Back,1000,50,Line 5
2441,Kalandhar,2025-03-21 10:44:06,"{""machine_id"":""DF 265_8D0RB03298""}",DF 265_8D0RB03298,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Back,1000,50,Line 5
2440,Kalandhar,2025-03-21 10:43:43,"{""machine_id"":""DF 270_8D0RB02842""}",DF 270_8D0RB02842,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Back,1000,50,Line 5
2372,Jeevaraj P,2025-03-04 15:25:41,,BH 026_PL0QL00757,Laguna Clothing A,Factory-3,Line-7,Sleeve,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,4000,200,Line 5
2370,Jeevaraj P,2025-03-04 15:09:14,,DNCS 034_3M1RC00264,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Assembly,2500,125,Line 5
2349,Gopal,2025-03-03 17:17:41,"{""machine_id"":""NF 185_2D3GH00166""}",NF 185_2D3GH00166,Laguna Clothing A,Factory-2,Line-6,Assembly,,Assembly,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Assembly,2000,100,Line 5
2347,Gopal,2025-03-03 16:02:13,"{""machine_id"":""FOA 29_3M8QK00189""}",FOA 29_3M8QK00189,Laguna Clothing A,Factory-2,Line-6,Assembly,,Assembly,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Assembly,3000,150,Line 5
2255,Ramesh,2025-02-27 14:27:03,,BS 020_2L1QJ01875,Laguna Clothing A,Factory 1,Line-1,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,3900,195,Line 5
2199,Sukumar,2025-02-20 17:08:37,"{""machine_id"":""DF 381_8D0TC00853""}",DF 381_8D0TC00853,Laguna Clothing A,Factory-3,line-8,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,1000,50,Line 5
2196,Lingesh,2025-02-19 15:38:48,"{""machine_id"":""SR IT 006_035""}",SR IT 006_035,Laguna Clothing A,Factory-3,line-8,,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,,0,Line 5
2195,Lingesh,2025-02-19 15:38:01,"{""machine_id"":""SR IT 003_042""}",SR IT 003_042,Laguna Clothing A,Factory-3,line-8,,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,,0,Line 5
2194,Lingesh,2025-02-19 15:37:02,"{""machine_id"":""SR IT 007_030""}",SR IT 007_030,Laguna Clothing A,Factory-3,line-8,,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,,0,Line 5
2193,Lingesh,2025-02-19 15:36:09,"{""machine_id"":""SR IT 008_039""}",SR IT 008_039,Laguna Clothing A,Factory-3,line-8,,,Collar,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Collar,,0,Line 5
2192,Lingesh,2025-02-19 15:35:18,"{""machine_id"":""SR IT 009_038""}",SR IT 009_038,Laguna Clothing A,Factory-3,line-8,,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,,0,Line 5
2191,Lingesh,2025-02-19 15:34:15,"{""machine_id"":""SR IT 005_034""}",SR IT 005_034,Laguna Clothing A,Factory-3,line-8,,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,,0,Line 5
2176,Lingesh,2025-02-18 16:15:50,"{""machine_id"":""ROTARY PRESSING M/C 001_1104""}",ROTARY PRESSING M/C 001_1104,Laguna Clothing A,Factory 1,Line-1,Sleeve,,Sleeve,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Sleeve,4300,215,Line 5
2175,Lingesh,2025-02-18 16:14:03,"{""machine_id"":""CUFF BLOCKING 010_1100""}",CUFF BLOCKING 010_1100,Laguna Clothing A,Factory-3,line-8,,,Cuff,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Cuff,4200,210,Line 5
2156,Lingesh,2025-02-11 15:25:02,"{""machine_id"":""Front Press Single Head M/C 006_359""}",Front Press Single Head M/C 006_359,Laguna Clothing A,Factory-3,Line-7,Front,,Front,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Front,,0,Line 5
2144,Lingesh,2025-02-07 17:27:21,"{""machine_id"":""SS IT 023_23""}",SS IT 023_23,Laguna Clothing A,Factory-3,Line-7,Finishing,,Finishing,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Finishing,,0,Line 5
1866,Sukumar,2025-01-31 13:23:34,,DF 292_8D0QH00550,Laguna Clothing A,Factory-4,line-8,Assembly,,Assembly,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Assembly,1000,50,Line 5
1865,Sukumar,2025-01-31 13:22:52,,DF 336_8D0TC00867,Laguna Clothing A,Factory-3,line-8,Front,,Assembly,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Assembly,1000,50,Line 5
1860,Sukumar,2025-01-31 13:01:29,,DF 335_8D0TH01710,Laguna Clothing A,Factory-3,line-8,Assembly,,Assembly,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Assembly,1000,50,Line 5
1859,Sukumar,2025-01-31 13:00:44,,NF 150_2D3GC00379,Laguna Clothing A,Factory-4,line-8,Assembly,,Assembly,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Assembly,2000,100,Line 5
1858,Sukumar,2025-01-31 13:00:00,,NF 271_2D3SM00139,Laguna Clothing A,Factory-3,line-8,Assembly,,Assembly,Line-5,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-5,Assembly,2000,100,Line 5
